,,,,,,,,,,,,,,,,,,,,,
,40,,Beni_149,Maibert MacLon Racing,Audi R8 LMS Evo '19,,3,,"0:53:33,318","+ 2:26,899",5,,5,,,,,,,,
,41,,TheGreatBeamie,,Nissan GT-R '18,,3,,"0:53:41,513","+ 2:35,094",4,,4,,,,,,,,
,42,,mironight1,GTmen,McLaren 650S,,1,,"0:53:44,420","+ 2:38,001",3,,3,,,,,,,,
,43,,Erik_Ewetke,Rhein-Rur-Motosport,Toyota GR Supra,,2,+57s,"0:53:51,100","+ 2:44,681",2,,2,,,,,,,,
,44,,KBTV_Normbiz_GT,KotzBärTV,Mercedes AMG,,1,,"8:00:00,000",DNF,1,,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,Team-1,1,,2,,Σ 1,#,Teams:,23,,Driver,,,Team-1,3,,4,,Σ 2
,,,Angry Antz Racing [1],Bamboobear,29,Wernersen5519,25,54,1,Angry Antz Racing,,,2,,,,,,,,
,,,de Shadaim Racing [1],J-de-Shadaim,43,mr_osaka7,27,70s,2,de Shadaim Racing,,,2,,,,,,,,
,,,Feelgood Racing [1],FGR_Topeca,41,FGR_Supergt,34,75s,3,Feelgood Racing,,,2,,,,,,,,
,,,GTmen [1],KillaZwerg,33,TheLamb74,13,46s,4,GTmen,,,3,,,GTmen [2],mironight1,3,,,3
,,,Herrmann Motorsport [1],HM_Tobi,8,,,8s,5,Herrmann Motorsport,,,1,,,,,,,,
,,,International Racing Crew [1],Roozay_33,32,LNX1613,31,63s,6,International Racing Crew,,,5,,,International Racing Crew [2],PMR_Swissracer66,22,Highwaystar1980,16,38
,,,KotzBärTV [1],KBTV_funky,40,KBTV_xpress,14,54s,7,KotzBärTV,,,5,,,KotzBärTV [2],KBTV_Rocket,12,KBTV_Daniel,7,19
,,,Maibert MacLon Racing [1],GORGI_meets_GT,37,Peter-zockt-1984,24,61s,8,Maibert MacLon Racing,,,3,,,Maibert MacLon Racing [2],Beni_149,5,,,5
,,,No Facksen Racing [1],MADze-_-,46,Badger--04,20,66s,9,No Facksen Racing,,,2,,,,,,,,
,,,Pandabrake Racing [1],TRL_TwoFace,38,Bjarne / flauschige_Panda,26,64s,10,Pandabrake Racing,,,2,,,,,,,,
,,,Racing Team Coyote [1],RTC-Viper-,21,,,21s,11,Racing Team Coyote,,,1,,,,,,,,
,,,Rhein-Rur-Motosport [1],RRM-Schumi,30,Lumpi-0707,9,39s,12,Rhein-Rur-Motosport,,,4,,,Rhein-Rur-Motosport [2],oooBismarkooo,6,Erik_Ewetke,2,8
,,,Roadrunner Racing [1],Kawa-Jo,39,HankCastelli,35,74s,13,Roadrunner Racing,,,3,,,Roadrunner Racing [2],SJB_1973,28,,,28
,,,Singen Süd Racing [1],Over_1638,36,django-85-deluxe,18,54s,14,Singen Süd Racing,,,4,,,Singen Süd Racing [2],c-maanreri,15,Uchiha14,10,25
,,,Stiftung Wagentest Racing [1],SWR-Semtex,47,,,47s,15,Stiftung Wagentest Racing,,,1,,,,,,,,
,,,THE Roadrunners [1],Quitzowscaniav88,23,TRR-Zipfelfink,17,40s,16,THE Roadrunners,,,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ED,EI,EJ,,,,,,,,,,,,
