,,,,,,,,,,,,,,,,,,,,,
,23,,HankCastelli,Roadrunner Racing,McLaren 650S,,2,,"0:57:40,045","+ 1:59,718",16,,16,,,,,,,,
,24,,armeddotter,,McLaren 650S,,2,,"0:57:40,092","+ 1:59,765",15,,15,,,,,,,,
,25,,ren-bvb09,Singen Süd Racing,Nissan GT-R '18,,3,,"0:57:41,480","+ 2:01,153",14,,14,,,,,,,,
,26,,KBTV_xpress,KotzBärTV,McLaren 650S,,2,,"0:57:41,529","+ 2:01,202",13,,13,,,,,,,,
,27,,RTC-Viper-,Racing Team Coyote,Corvette C7,,1,,"0:57:49,432","+ 2:09,105",12,,12,,,,,,,,
,28,,Highwaystar1980,International Racing Crew,Porsche 911 RSR,,2,,"0:57:52,879","+ 2:12,552",11,,11,,,,,,,,
,29,,|--Hennes--|,Rhein-Rur-Motosport,BMW M6 Endurance '16,,3,,"0:58:01,410","+ 2:21,083",10,,10,,,,,,,,
,30,,INS4NE-BR0-GR1M,Roadrunner Racing,Nissan GT-R '18,,2,,"0:58:15,096","+ 2:34,769",9,,9,,,,,,,,
,31,,oooBismarkooo,Rhein-Rur-Motosport,Toyota GR Supra,,3,,"0:58:17,135","+ 2:36,808",8,,8,,,,,,,,
,32,,D4NT3_BL4xX,,Peugeot RCZ,,3,,"0:58:22,714","+ 2:42,387",7,,7,,,,,,,,
,33,,TheLamb74,GTmen,Nissan GT-R '18,,3,,"0:58:31,100","+ 2:50,773",6,,6,,,,,,,,
,34,,Uchiha14,Singen Süd Racing,Nissan GT-R '18,,3,,"0:58:46,498","+ 3:06,171",5,,5,,,,,,,,
,35,,Lumpi-0707,Rhein-Rur-Motosport,Genesis X,,3,,"0:58:49,608","+ 3:09,281",4,,4,,,,,,,,
,36,,Beni_149,Maibert MacLon Racing,Aston Martin Vantage,,3,,"0:58:54,527","+ 3:14,200",3,,3,,,,,,,,
,37,,GT-Hosss669,Maibert MacLon Racing,Ferrari 458,,3,,"0:59:03,672","+ 3:23,345",2,,2,,,,,,,,
,38,,L-O-N,Maibert MacLon Racing,Mitsubishi Lancer,,3,,"0:59:28,112","+ 3:47,785",1,,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,Team-1,1,,2,,Σ 1,#,Teams:,21,,Driver,,,Team-1,3,,4,,Σ 2
,,,Angry Antz Racing [1],Wernersen5519,21,,,21,1,Angry Antz Racing,,,1,,,,,,,,
,,,de Shadaim Racing [1],J-de-Shadaim,18,,,18s,2,de Shadaim Racing,,,1,,,,,,,,
,,,Feelgood Racing [1],FGR_Supergt,42,FGR_Topeca,17,59s,3,Feelgood Racing,,,2,,,,,,,,
,,,GTmen [1],kanihali,39,KillaZwerg,33,72s,4,GTmen,,,4,,,GTmen [2],mironight1,22,TheLamb74,6,28
,,,Herrmann Motorsport [1],HM_Tobi,23,,,23s,5,Herrmann Motorsport,,,1,,,,,,,,
,,,International Racing Crew [1],Roozay_33,37,HM_derspieth,29,66s,6,International Racing Crew,,,4,,,International Racing Crew [2],PMR_Swissracer66,28,Highwaystar1980,11,39
,,,KotzBärTV [1],KBTV_Rocket,34,KBTV_xpress,13,47s,7,KotzBärTV,,,2,,,,,,,,
,,,Maibert MacLon Racing [1],GORGI_meets_GT,31,Peter-zockt-1984,25,56s,8,Maibert MacLon Racing,,,5,,,Maibert MacLon Racing [2],Beni_149,3,GT-Hosss669,2,5
,,,Project Apex [1],PrA-doctorjones,26,,,26s,9,Project Apex,,,1,,,,,,,,
,,,Racing Team Coyote [1],boky2006zg,20,RTC-Viper-,12,32s,10,Racing Team Coyote,,,2,,,,,,,,
,,,Resistance Motorsport [1],Animalius609,35,,,35s,11,Resistance Motorsport,,,1,,,,,,,,
,,,Rhein-Rur-Motosport [1],RRM-Schumi,27,|--Hennes--|,10,37s,12,Rhein-Rur-Motosport,,,4,,,Rhein-Rur-Motosport [2],oooBismarkooo,8,Lumpi-0707,4,12
,,,Roadrunner Racing [1],Kawa-Jo,30,SJB_1973,24,54s,13,Roadrunner Racing,,,4,,,Roadrunner Racing [2],HankCastelli,16,INS4NE-BR0-GR1M,9,25
,,,Singen Süd Racing [1],Over_1638,32,ren-bvb09,14,46s,14,Singen Süd Racing,,,3,,,Singen Süd Racing [2],Uchiha14,5,,,5
,,,THE Roadrunners [1],Quitzowscaniav88,19,,,19s,15,THE Roadrunners,,,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,EQ,EV,EW,,,,,,,,,,,,
