,,,,,,,,,,,,,,,,,,,,,
,16,,Peter-zockt-1984,Maibert MacLon Racing,Peugeot RCZ,,2,,"0:52:42,480","+ 0:47,019",29,,29,,16,Herrmann Motorsport [1],HM_Tobi,23,,,23
,17,,Kawa-Jo,Roadrunner Racing,Nissan GT-R '18,,1,,"0:52:43,638","+ 0:48,177",28,,28,,17,No Facksen Racing [1],Badger--04,22,,,22
,18,,django-85-deluxe,Singen Süd Racing,Toyota GR Supra,,3,,"0:52:46,988","+ 0:51,527",27,,27,,18,Digital Racing Cologne [1],Timfra,18,,,18
,19,,GORGI_meets_GT,Maibert MacLon Racing,Mazda RX,,1,,"0:52:49,103","+ 0:53,642",26,,26,,19,GTmen [2],TheLamb74,11,MacFracerEX,7,18
,20,,c-maanreri,Singen Süd Racing,Ford GT LM,,2,,"0:52:53,907","+ 0:58,446",25,,25,,20,THE Roadrunners [2],Quitzowscaniav88,12,,,12
,21,,KBTV_Normbiz_GT,KotzBärTV,Toyota GR Supra,,1,,"0:52:59,103","+ 1:03,642",24,,24,,21,Rhein-Rur-Motosport [2],Lumpi-0707,9,Erik_Ewetke,1,10
,22,,HM_Tobi,Herrmann Motorsport,Mercedes AMG GT3 '20,,3,,"0:52:59,285","+ 1:03,824",23,,23,,22,KotzBärTV [2],KBTV_xpress,8,,,8
,23,,Badger--04,No Facksen Racing,Porsche 911 RSR,,3,,"0:52:59,861","+ 1:04,400",22,,22,,23,Maibert MacLon Racing [2],L-O-N,5,,,5
,24,,Uchiha14,Singen Süd Racing,Genesis X,,3,,"0:53:00,280","+ 1:04,819",21,,21,,24,Roadrunner Racing [2],HankCastelli,3,,,3
,25,,KillaZwerg,GTmen,Porsche 911 RSR,,2,,"0:53:03,585","+ 1:08,124",20,,20,,,,,,,,
,26,,TRR-Zipfelfink,THE Roadrunners,Porsche 911 RSR,,2,,"0:53:05,452","+ 1:09,991",19,,19,,,,,,,,
,27,,Timfra,Digital Racing Cologne,Nissan GT-R '18,,3,,"0:53:06,656","+ 1:11,195",18,,18,,,,,,,,
,28,,RTC-Viper-,Racing Team Coyote,Corvette C7,,2,,"0:53:06,908","+ 1:11,447",17,,17,,,,,,,,
,29,,oooBismarkooo,Rhein-Rur-Motosport,Nissan GT-R '18,,3,,"0:53:09,455","+ 1:13,994",16,,16,,,,,,,,
,30,,Schweikinho,Singen Süd Racing,Toyota GR Supra,,2,,"0:53:10,555","+ 1:15,094",15,,15,,,,,,,,
,31,,99er_Skyline,Pandabrake Racing,McLaren 650S,,1,+9s,"0:53:10,944","+ 1:15,483",14,,14,,,,,,,,
,32,,armeddotter,,BMW M6 Endurance '16,,3,,"0:53:15,638","+ 1:20,177",13,,13,,,,,,,,
,33,,Quitzowscaniav88,THE Roadrunners,Porsche 911 RSR,,3,,"0:53:17,568","+ 1:22,107",12,,12,,,,,,,,
,34,,TheLamb74,GTmen,Toyota GR Supra,,3,,"0:53:18,926","+ 1:23,465",11,,11,,,,,,,,
,35,,LMP-KleCKs,,BMW M6 Endurance '16,,3,,"0:53:19,258","+ 1:23,797",10,,10,,,,,,,,
,36,,Lumpi-0707,Rhein-Rur-Motosport,BMW M6 Sprint '16,,3,,"0:53:20,034","+ 1:24,573",9,,9,,,,,,,,
,37,,KBTV_xpress,KotzBärTV,Peugeot RCZ,,1,,"0:53:25,121","+ 1:29,660",8,,8,,,,,,,,
,38,,MacFracerEX,GTmen,Porsche 911 RSR,,3,,"0:53:26,915","+ 1:31,454",7,,7,,,,,,,,
,39,,D4NT3_BL4xX,,Ford Mustang,,3,,"0:54:01,490","+ 2:06,029",6,,6,,,,,,,,
,40,,L-O-N,Maibert MacLon Racing,Genesis X,,3,,"0:54:04,694","+ 2:09,233",5,,5,,,,,,,,
,41,,mironight1,GTmen,Genesis X,,1,+93s,"0:54:21,012","+ 2:25,551",4,,4,,,,,,,,
,42,,HankCastelli,Roadrunner Racing,Toyota GR Supra,,1,,"0:54:35,479","+ 2:40,018",3,,3,,,,,,,,
,43,,Erik_Ewetke,Rhein-Rur-Motosport,Toyota GR Supra,,2,+57s,"8:00:00,000",DNF,1,,1,,,,,,,,
,44,,Highwaystar1980,International Racing Crew,Mercedes AMG GT3 '20,,2,,"8:00:00,000",DNF,1,,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,Team-1,1,,2,,Σ 1,#,Teams:,24,,Driver,,,Team-1,3,,4,,Σ 2
,,,de Shadaim Racing [1],J-de-Shadaim,36,,,36,1,de Shadaim Racing,,,1,,,,,,,,
,,,Digital Racing Cologne [1],Timfra,18,,,18s,2,Digital Racing Cologne,,,1,,,,,,,,
,,,Feelgood Racing [1],FGR_Topeca,39,,,39s,3,Feelgood Racing,,,1,,,,,,,,
,,,GTmen [1],crysu69,30,KillaZwerg,20,50s,4,GTmen,,,5,,,GTmen [2],TheLamb74,11,MacFracerEX,7,18
,,,Herrmann Motorsport [1],HM_Tobi,23,,,23s,5,Herrmann Motorsport,,,1,,,,,,,,
,,,International Racing Crew [1],Roozay_33,45,HM_derspieth,40,85s,6,International Racing Crew,,,5,,,International Racing Crew [2],PMR_Swissracer66,34,LNX1613,32,66
,,,KotzBärTV [1],KBTV_Rocket,31,KBTV_Normbiz_GT,24,55s,7,KotzBärTV,,,3,,,KotzBärTV [2],KBTV_xpress,8,,,8
,,,Maibert MacLon Racing [1],Peter-zockt-1984,29,GORGI_meets_GT,26,55s,8,Maibert MacLon Racing,,,3,,,Maibert MacLon Racing [2],L-O-N,5,,,5
,,,No Facksen Racing [1],Badger--04,22,,,22s,9,No Facksen Racing,,,1,,,,,,,,
,,,Pandabrake Racing [1],TRL_TwoFace,41,99er_Skyline,14,55s,10,Pandabrake Racing,,,2,,,,,,,,
,,,Racing Team Coyote [1],boky2006zg,37,RTC-Viper-,17,54s,11,Racing Team Coyote,,,2,,,,,,,,
,,,Rhein-Rur-Motosport [1],RRM-Schumi,33,oooBismarkooo,16,49s,12,Rhein-Rur-Motosport,,,4,,,Rhein-Rur-Motosport [2],Lumpi-0707,9,Erik_Ewetke,1,10
,,,Roadrunner Racing [1],SJB_1973,38,Kawa-Jo,28,66s,13,Roadrunner Racing,,,3,,,Roadrunner Racing [2],HankCastelli,3,,,3
,,,Singen Süd Racing [1],Over_1638,35,django-85-deluxe,27,62s,14,Singen Süd Racing,,,5,,,Singen Süd Racing [2],c-maanreri,25,Uchiha14,21,46
,,,Stiftung Wagentest Racing [1],SWR-Semtex,43,,,43s,15,Stiftung Wagentest Racing,,,1,,,,,,,,
,,,THE Roadrunners [1],guardianbravo,48,TRR-Zipfelfink,19,67s,16,THE Roadrunners,,,3,,,THE Roadrunners [2],Quitzowscaniav88,12,,,12
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,DQ,DV,DW,,,,,,,,,,,,
